scheduled_ms,actual_ms,drift_ms
517680000,517680000,0.75
517740000,517740001,1.02
517800000,517800000,0.62
517860000,517860000,0.43
517920000,517919998,-1.73
517980000,517979998,-1.98
518040000,518040001,1.14
518100000,518100001,1.73
518160000,518159997,-2.50
518220000,518220000,0.17
518280000,518280001,1.28
518340000,518340014,14.76
518400000,518399997,-2.20
518460000,518460004,4.28
518520000,518519997,-2.60
518580000,518580005,5.06
518640000,518639998,-1.75
518700000,518699999,-0.05
518760000,518759995,-4.42
518820000,518819999,-0.62
518880000,518879999,-0.33
518940000,518939996,-3.37
519000000,519000000,0.60
519060000,519060000,0.22
519120000,519120000,0.87
519180000,519179997,-2.83
519240000,519240000,0.83
519300000,519299997,-2.38
519360000,519360014,14.41
519420000,519420002,2.16
519480000,519479999,-0.06
519540000,519539999,-0.23
519600000,519599999,-0.10
519660000,519659999,-0.10
519720000,519719999,-0.01
519780000,519779999,-0.09
519840000,519840000,0.18
519900000,519900000,0.39
519960000,519959999,-0.11
520020000,520020000,0.10
520080000,520079996,-3.01
520140000,520140000,0.89
520200000,520199997,-2.57
520260000,520260001,1.49
520320000,520320000,0.85
520380000,520379999,-0.73
520440000,520440003,3.95
520500000,520500000,0.13
520560000,520560000,0.39
520620000,520620000,0.15
520680000,520679998,-1.23
520740000,520740006,6.49
520800000,520799996,-3.87
520860000,520860010,10.13
520920000,520919998,-1.96
520980000,520979998,-1.54
521040000,521039998,-1.14
521100000,521099999,-0.88
521160000,521159996,-3.85
521220000,521219999,-0.11
521280000,521280000,0.37
521340000,521340020,20.21
521400000,521399995,-4.00
521460000,521459996,-3.19
521520000,521519997,-2.80
521580000,521579998,-1.77
521640000,521639998,-1.71
521700000,521699997,-2.62
521760000,521759999,-0.67
521820000,521819999,-0.38
521880000,521880000,0.87
521940000,521939999,-0.55
522000000,521999999,-0.29
522060000,522059996,-3.39
522120000,522120000,0.47
522180000,522179998,-1.11
522240000,522240001,1.38
522300000,522299997,-2.84
522360000,522360007,7.85
522420000,522420010,10.33
522480000,522479997,-2.44
522540000,522539997,-2.13
522600000,522600011,11.49
522660000,522659995,-4.00
522720000,522719993,-6.12
522780000,522779998,-1.70
522840000,522839997,-2.72
522900000,522899996,-3.55
522960000,522959997,-2.11
523020000,523020000,0.27
523080000,523079997,-2.72
523140000,523139997,-2.31
523200000,523200001,1.45
523260000,523260002,2.94
523320000,523320013,13.10
523380000,523379998,-1.58
523440000,523439998,-1.58
523500000,523499998,-1.33
523560000,523560010,10.50
523620000,523619996,-3.23
523680000,523679997,-2.57
523740000,523740000,0.20
523800000,523799998,-1.79
523860000,523859996,-3.13
523920000,523919999,-0.78
523980000,523979999,-0.61
524040000,524040008,8.10
524100000,524099996,-3.55
524160000,524159997,-2.57
524220000,524219999,-0.58
524280000,524279998,-1.85
524340000,524340001,1.22
524400000,524400005,5.26
524460000,524459995,-4.62
524520000,524519999,-0.71
524580000,524579999,-0.05
524640000,524639999,-0.22
524700000,524699999,-0.32
524760000,524759999,-0.17
524820000,524820010,10.19
524880000,524879997,-2.10
524940000,524939998,-1.69
525000000,524999998,-1.35
525060000,525059999,-0.99
525120000,525119999,-0.66
525180000,525179996,-3.69
525240000,525239999,-0.02
525300000,525300000,0.16
525360000,525360000,0.61
525420000,525419996,-3.06
525480000,525480000,0.74
525540000,525540014,14.06
525600000,525599997,-2.10
525660000,525659998,-1.82
525720000,525719998,-1.51
525780000,525779995,-4.17
525840000,525839999,-0.33
525900000,525899996,-3.21
525960000,525960000,0.66
526020000,526020000,0.51
526080000,526080000,0.50
526140000,526140000,0.70
526200000,526200006,6.07
526260000,526260005,5.28
526320000,526319998,-1.74
526380000,526379998,-1.34
526440000,526439996,-3.94
526500000,526500020,20.25
526560000,526559996,-3.92
526620000,526619996,-3.04
526680000,526680010,10.15
526740000,526739995,-4.63
526800000,526799996,-3.44
526860000,526860000,0.09
526920000,526919995,-4.21
526980000,526979997,-2.04
527040000,527040004,4.32
527100000,527099994,-5.67
527160000,527159998,-1.60
527220000,527219999,-0.97
527280000,527279996,-3.67
527340000,527339999,-0.22
527400000,527399999,-0.01
527460000,527459997,-2.65
527520000,527519997,-2.56
527580000,527579999,-0.32
527640000,527640001,1.46
527700000,527700001,1.70
527760000,527759999,-0.79
527820000,527819997,-2.40
527880000,527880008,8.38
527940000,527939999,-0.21
528000000,527999999,-0.15
528060000,528059996,-3.28
528120000,528120000,0.66
528180000,528180000,0.93
528240000,528240000,0.50
528300000,528300000,0.26
528360000,528359999,-0.36
528420000,528419997,-2.88
528480000,528479999,-0.62
528540000,528539997,-2.19
528600000,528600007,7.01
528660000,528659998,-1.49
528720000,528720003,3.86
528780000,528779999,-0.20
528840000,528840006,6.41
528900000,528899998,-1.40
528960000,528959998,-1.14
529020000,529019999,-0.86
529080000,529079996,-3.72
529140000,529140001,1.92
529200000,529199999,-0.04
529260000,529259999,-0.33
529320000,529319999,-0.18
529380000,529380000,0.84
529440000,529440012,12.71
529500000,529499994,-5.81
529560000,529559995,-4.68
529620000,529619999,-0.44
529680000,529679999,-0.47
529740000,529739999,-0.57
529800000,529799999,-0.40
529860000,529860010,10.85
529920000,529919996,-3.71
529980000,529979995,-4.49
530040000,530039999,-0.49
530100000,530099999,-0.36
530160000,530160000,0.11
530220000,530220002,2.24
530280000,530280003,3.29
530340000,530339998,-1.85
530400000,530399995,-4.12
530460000,530459999,-0.25
530520000,530519999,-0.07
530580000,530580000,0.19
530640000,530639999,-0.03
530700000,530699999,-0.11
530760000,530760000,0.28
530820000,530819999,-0.02
530880000,530880007,7.31
530940000,530940004,4.14
531000000,530999997,-2.10
531060000,531059998,-1.70
531120000,531119998,-1.40
531180000,531179997,-2.28
531240000,531239999,-0.46
531300000,531299999,-0.49
531360000,531359999,-0.18
531420000,531419999,-0.14
531480000,531479999,-0.25
531540000,531539999,-0.03
531600000,531600000,0.13
531660000,531660000,0.14
531720000,531719996,-3.11
531780000,531780000,0.64
531840000,531839997,-2.61
531900000,531899999,-0.42
531960000,531960001,1.50
532020000,532020001,1.07
532080000,532079999,-0.71
532140000,532139998,-1.80
532200000,532200001,1.34
532260000,532260001,1.24
532320000,532320001,1.00
532380000,532380000,0.92
532440000,532439997,-2.47
532500000,532500001,1.32
532560000,532560001,1.86
532620000,532619997,-2.49
532680000,532680000,0.85
532740000,532740001,1.21
532800000,532800000,0.59
532860000,532860000,0.81
532920000,532919999,-0.70
532980000,532980001,1.13
533040000,533040000,0.58
533100000,533099997,-2.66
533160000,533160001,1.18
533220000,533220007,7.57
533280000,533280001,1.20
533340000,533340001,1.02
533400000,533399999,-0.69
533460000,533460005,5.32
533520000,533520003,3.24
533580000,533579999,-0.86
533640000,533639999,-0.10
533700000,533699996,-3.43
533760000,533760007,7.27
533820000,533819997,-2.29
533880000,533879996,-3.74
533940000,533940001,1.39
534000000,533999996,-3.27
534060000,534060000,0.83
534120000,534120000,0.64
534180000,534180010,10.18
534240000,534239998,-1.76
534300000,534300006,6.38
534360000,534359998,-1.96
534420000,534419997,-2.02
534480000,534479998,-1.73
534540000,534539998,-1.38
534600000,534599999,-0.40
534660000,534659995,-4.02
534720000,534720000,0.49
534780000,534779999,-0.28
534840000,534840000,0.40
534900000,534900010,10.14
534960000,534959998,-1.91
535020000,535019995,-4.72
535080000,535079999,-0.68
535140000,535139999,-0.19
535200000,535200001,1.21
535260000,535259996,-3.57
535320000,535320010,10.28
535380000,535379995,-4.95
535440000,535439999,-0.72
535500000,535500006,6.34
535560000,535559999,-0.35
535620000,535619998,-1.28
535680000,535679995,-4.30
535740000,535739999,-0.53
535800000,535799999,-0.36
535860000,535859999,-0.28
535920000,535920000,0.11
535980000,535979999,-0.17
536040000,536039996,-3.18
536100000,536099997,-2.54
536160000,536160001,1.24
536220000,536220001,1.11
536280000,536279997,-2.52
536340000,536340005,5.74
536400000,536400000,0.17
536460000,536460000,0.34
536520000,536520000,0.31
536580000,536580000,0.29
536640000,536640000,0.30
536700000,536699997,-2.98
536760000,536760000,0.90
536820000,536820000,0.57
536880000,536880000,0.74
536940000,536940000,0.34
537000000,537000000,0.44
537060000,537060000,0.69
537120000,537120003,3.02
537180000,537179999,-0.12
537240000,537240004,4.50
537300000,537300003,3.59
537360000,537359995,-4.91
537420000,537419999,-0.79
537480000,537479999,-0.76
537540000,537540002,2.11
537600000,537599999,-0.72
537660000,537659999,-0.89
537720000,537719999,-0.54
537780000,537780001,1.36
537840000,537839999,-0.78
537900000,537899999,-0.69
537960000,537959996,-3.47
538020000,538020000,0.58
538080000,538080002,2.45
538140000,538139999,-0.20
538200000,538199999,-0.15
538260000,538259999,-0.14
538320000,538319998,-1.91
538380000,538380000,0.63
538440000,538439998,-1.18
538500000,538500000,0.58
538560000,538560000,0.57
538620000,538620006,6.71
538680000,538679999,-0.66
538740000,538739999,-0.68
538800000,538799996,-3.73
538860000,538859999,-0.02
538920000,538920000,0.20
538980000,538980003,3.19
539040000,539040011,11.42
539100000,539099997,-2.41
539160000,539159997,-2.05
539220000,539219998,-1.61
539280000,539279997,-2.69
539340000,539340000,0.07
539400000,539399996,-3.29
539460000,539460005,5.33
539520000,539519996,-4.00
539580000,539580000,0.13
539640000,539639999,-0.01
539700000,539700000,0.08
539760000,539759996,-3.14
539820000,539820000,0.72
539880000,539879997,-2.64
539940000,539940001,1.42
540000000,540000000,0.96
540060000,540060000,0.74
540120000,540119997,-2.61
540180000,540180001,1.42
540240000,540240000,0.46
540300000,540300000,0.77
540360000,540360000,0.75
540420000,540420000,0.87
540480000,540480000,0.38
540540000,540539999,-1.00
540600000,540600000,0.94
540660000,540659999,-0.99
540720000,540719999,-0.74
540780000,540779997,-2.27
540840000,540840002,2.04
540900000,540900005,5.40
540960000,540959999,-0.02
541020000,541020000,0.15
541080000,541079999,-0.18
541140000,541140000,0.63
541200000,541199999,-0.22
541260000,541260000,0.31
541320000,541320008,8.02
541380000,541379998,-1.41
541440000,541439998,-1.35
541500000,541499999,-0.73
541560000,541559997,-2.13
541620000,541619999,-0.47
541680000,541679999,-0.32
541740000,541739999,-0.26
541800000,541800000,0.68
541860000,541859999,-0.20
541920000,541919998,-1.18
541980000,541980006,6.33
542040000,542039998,-1.12
542100000,542100010,10.18
542160000,542159997,-2.89
542220000,542219997,-2.04
542280000,542279998,-1.50
542340000,542339998,-1.25
542400000,542399995,-4.27
542460000,542459999,-0.43
542520000,542519999,-0.18
542580000,542579999,-0.31
542640000,542639999,-0.17
542700000,542699996,-3.09
542760000,542760000,0.74
542820000,542820000,0.71
542880000,542880000,0.75
542940000,542939999,-1.00
543000000,542999997,-2.38
543060000,543059997,-2.12
543120000,543120013,13.66
543180000,543179997,-2.46
543240000,543240000,0.17
543300000,543299999,-0.68
543360000,543360013,13.54
543420000,543419996,-3.05
543480000,543479997,-2.50
543540000,543540003,3.84
543600000,543599997,-2.58
543660000,543659999,-0.55
543720000,543719998,-1.85
543780000,543779998,-1.45
543840000,543839998,-1.22
543900000,543900020,20.19
543960000,543959995,-4.92
544020000,544019993,-6.86
544080000,544079994,-5.45
544140000,544139998,-1.29
544200000,544199998,-1.24
544260000,544260005,5.38
544320000,544319998,-1.77
544380000,544379998,-1.03
544440000,544440005,5.49
544500000,544500005,5.57
544560000,544559996,-3.05
544620000,544620011,11.96
544680000,544679994,-5.06
544740000,544739995,-4.08
544800000,544799997,-2.98
544860000,544859994,-5.67
544920000,544919998,-1.86
544980000,544979998,-1.07
545040000,545039999,-0.87
545100000,545099996,-3.71
545160000,545160000,0.16
545220000,545220001,1.03
545280000,545280000,0.82
545340000,545340000,0.17
545400000,545399996,-3.18
545460000,545459997,-2.58
545520000,545519997,-2.16
545580000,545580001,1.57
545640000,545640010,10.39
545700000,545699996,-3.85
545760000,545759999,-0.09
545820000,545820000,0.14
545880000,545879997,-2.85
545940000,545940000,0.64
546000000,546000003,3.65
546060000,546059996,-3.30
546120000,546120000,0.42
546180000,546180005,5.40
546240000,546239999,-0.52
546300000,546300003,3.49
546360000,546359998,-1.18
546420000,546420001,1.09
546480000,546479999,-0.76
546540000,546539996,-3.96
546600000,546599999,-0.11
546660000,546659999,-0.23
546720000,546719999,-0.14
546780000,546779998,-1.28
546840000,546840000,0.68
546900000,546900000,0.20
546960000,546960000,0.41
547020000,547020000,0.36
547080000,547080000,0.12
547140000,547140000,0.18
547200000,547200000,0.33
547260000,547259999,-0.05
547320000,547320000,0.17
547380000,547379997,-2.98
547440000,547440010,10.10
547500000,547499998,-1.23
547560000,547559998,-1.03
547620000,547619999,-0.55
547680000,547680010,10.12
547740000,547739996,-3.96
547800000,547799995,-4.83
547860000,547859999,-0.80
547920000,547919996,-3.52
547980000,547980000,0.73
548040000,548040000,0.08
548100000,548100000,0.61
548160000,548160000,0.37
548220000,548219999,-0.09
548280000,548280000,0.13
548340000,548340000,0.52
548400000,548400010,10.19
548460000,548459998,-1.92
548520000,548519998,-1.65
548580000,548579995,-4.34
548640000,548639999,-0.25
548700000,548700005,5.68
548760000,548759995,-4.35
548820000,548820000,0.42
548880000,548879999,-0.39
548940000,548940000,0.39
549000000,548999996,-3.30
549060000,549060020,20.09
549120000,549119993,-6.64
549180000,549179997,-2.23
549240000,549240010,10.67
549300000,549300010,10.09
549360000,549359991,-8.96
549420000,549419995,-4.12
549480000,549479996,-3.22
549540000,549539994,-5.68
549600000,549599998,-1.45
549660000,549659996,-3.89
549720000,549719999,-0.27
549780000,549779996,-3.27
549840000,549839997,-2.72
549900000,549900001,1.40
549960000,549960000,0.74
550020000,550020000,0.78
550080000,550080000,0.59
550140000,550140008,8.12
550200000,550199995,-4.37
550260000,550259999,-0.47
550320000,550319998,-1.03
550380000,550380000,0.12
550440000,550439996,-3.07
550500000,550500000,0.77
550560000,550560002,2.29
550620000,550619997,-2.89
550680000,550679997,-2.45
550740000,550740001,1.40
550800000,550800012,12.73
550860000,550860010,10.77
550920000,550919993,-6.60
550980000,550979999,-0.59
551040000,551040005,5.51
551100000,551099993,-6.21
551160000,551159998,-1.50
551220000,551220005,5.26
551280000,551279997,-2.77
551340000,551339998,-1.66
551400000,551399995,-4.86
551460000,551459998,-1.90
551520000,551520000,0.08
551580000,551580000,0.58
551640000,551639996,-3.26
551700000,551699997,-2.54
551760000,551760001,1.07
551820000,551820000,0.84
551880000,551880001,1.36
551940000,551939997,-2.83
552000000,551999997,-2.23
552060000,552060002,2.95
552120000,552120000,0.94
552180000,552180000,0.88
552240000,552239997,-2.51
552300000,552300001,1.16
552360000,552360001,1.08
552420000,552420011,11.01
552480000,552479998,-1.39
552540000,552539999,-0.84
552600000,552600000,0.85
552660000,552659998,-1.02
552720000,552719999,-0.92
552780000,552779999,-0.24
552840000,552839996,-3.59
552900000,552899998,-1.07
552960000,552960005,5.59
553020000,553020000,0.82
553080000,553079998,-1.85
553140000,553139999,-0.19
553200000,553199999,-0.27
553260000,553260000,0.77
553320000,553319999,-0.18
553380000,553380000,0.15
553440000,553439999,-0.06
553500000,553499998,-1.46
553560000,553560000,0.18
553620000,553620000,0.16
553680000,553679998,-1.19
553740000,553740001,1.47
553800000,553799997,-2.64
553860000,553859997,-2.45
553920000,553920001,1.54
553980000,553980002,2.04
554040000,554040001,1.79
554100000,554100000,0.62
554160000,554160000,0.27
554220000,554220005,5.35
554280000,554279998,-1.07
554340000,554339997,-2.17
554400000,554400000,0.29
554460000,554460000,0.25
554520000,554519999,-0.10
554580000,554579999,-0.27
554640000,554640000,0.92
554700000,554700013,13.57
554760000,554759997,-2.89
554820000,554819999,-0.88
554880000,554879997,-2.57
554940000,554939998,-1.33
555000000,554999998,-1.08
555060000,555059999,-0.80
555120000,555120005,5.33
555180000,555179995,-4.78
555240000,555239999,-0.52
555300000,555300008,8.05
555360000,555359994,-5.10
555420000,555419998,-1.15
555480000,555480005,5.27
555540000,555539995,-4.73
555600000,555599999,-0.84
555660000,555659999,-0.67
555720000,555720002,2.57
555780000,555779999,-0.65
555840000,555840005,5.31
555900000,555899998,-1.80
555960000,555959998,-1.56
556020000,556019995,-4.23
556080000,556079999,-0.09
556140000,556140002,2.45
556200000,556199996,-3.73
556260000,556260005,5.42
556320000,556319998,-1.06
556380000,556379999,-0.83
556440000,556439999,-0.67
556500000,556499999,-0.42
556560000,556560005,5.43
556620000,556619998,-1.21
556680000,556679995,-4.16
556740000,556740000,0.55
556800000,556799996,-3.40
556860000,556860005,5.39
556920000,556919999,-0.64
556980000,556979999,-0.13
557040000,557040000,0.42
557100000,557100001,1.60
557160000,557159999,-0.58
557220000,557220007,7.23
557280000,557279998,-1.95
557340000,557340005,5.66
557400000,557399996,-3.64
557460000,557459995,-4.82
557520000,557520004,4.42
557580000,557579997,-2.84
557640000,557639995,-4.18
557700000,557699996,-3.36
557760000,557759997,-2.72
557820000,557820009,9.97
557880000,557880001,1.15
557940000,557940005,5.04
558000000,557999998,-1.82
558060000,558059998,-1.58
558120000,558119995,-4.30
558180000,558180005,5.29
558240000,558240003,3.32
558300000,558300015,15.80
558360000,558359991,-8.06
558420000,558419996,-3.61
558480000,558480006,6.30
558540000,558539995,-4.02
558600000,558599993,-6.33
558660000,558659998,-1.84
558720000,558719998,-1.41
558780000,558779998,-1.10
558840000,558839999,-0.67
558900000,558899999,-0.70
558960000,558959999,-0.35
559020000,559019998,-1.69
559080000,559080000,0.32
559140000,559139996,-3.21
559200000,559200007,7.33
559260000,559259999,-0.65
559320000,559319999,-0.72
559380000,559380001,1.66
559440000,559439999,-0.15
559500000,559499999,-0.80
559560000,559559999,-0.67
559620000,559619999,-0.57
559680000,559679999,-0.43
559740000,559740001,1.20
559800000,559800006,6.04
559860000,559859998,-1.53
559920000,559920002,2.94
559980000,559979998,-1.58
560040000,560039998,-1.46
560100000,560099998,-1.12
560160000,560160004,4.17
560220000,560219998,-1.64
560280000,560279998,-1.32
560340000,560340018,18.56
560400000,560399995,-4.58
560460000,560459995,-4.90
560520000,560520004,4.38
560580000,560579993,-6.54
560640000,560639996,-3.48
560700000,560699995,-4.67
560760000,560759999,-0.71
560820000,560819999,-0.31
560880000,560879999,-0.45
560940000,560939999,-0.37
561000000,561000005,5.39
561060000,561059998,-1.15
561120000,561119999,-0.39
561180000,561179999,-0.95
561240000,561239996,-3.66
561300000,561300000,0.32
561360000,561360000,0.18
561420000,561420000,0.20
561480000,561480000,0.30
561540000,561540000,0.47
561600000,561599999,-0.09
561660000,561660007,7.79
561720000,561719998,-1.50
561780000,561779998,-1.11
561840000,561839999,-0.95
561900000,561899999,-0.51
561960000,561959999,-0.54
562020000,562020005,5.45
562080000,562079999,-0.14
562140000,562140003,3.72
562200000,562199998,-1.87
562260000,562259998,-1.58
562320000,562319998,-1.28
562380000,562379997,-2.46
562440000,562439999,-0.46
562500000,562499999,-0.33
562560000,562559999,-0.16
562620000,562619999,-0.36
562680000,562679999,-0.21
562740000,562739999,-0.26
562800000,562800000,0.79
562860000,562859999,-0.28
562920000,562919999,-0.06
562980000,562979999,-0.11
563040000,563039999,-0.14
563100000,563099999,-0.08
563160000,563160000,0.64
563220000,563219999,-0.03
563280000,563280000,0.10
563340000,563340000,0.22
563400000,563399996,-3.06
563460000,563460005,5.86
563520000,563519999,-0.44
563580000,563579999,-0.38
563640000,563639999,-0.16
563700000,563699996,-3.15
563760000,563760000,0.65
563820000,563820006,6.34
563880000,563879999,-0.47
563940000,563939999,-0.48
564000000,563999996,-3.63
564060000,564059998,-1.16
564120000,564120005,5.51
564180000,564179996,-3.41
564240000,564239996,-3.06
564300000,564300000,0.71
564360000,564360000,0.91
564420000,564420000,0.46
564480000,564480000,0.55
564540000,564540000,0.51
564600000,564600000,0.33
564660000,564660000,0.48
564720000,564719997,-2.98
564780000,564780001,1.25
564840000,564840000,0.67
564900000,564900000,0.61
564960000,564960000,0.39
565020000,565020000,0.30
565080000,565080000,0.59
565140000,565140000,0.59
565200000,565200000,0.48
565260000,565259996,-3.08
565320000,565320005,5.11
565380000,565379999,-0.32
565440000,565439999,-0.02
565500000,565499999,-0.11
565560000,565559999,-0.07
565620000,565619999,-0.15
565680000,565680005,5.44
565740000,565739995,-4.10
565800000,565799996,-3.22
565860000,565860006,6.03
565920000,565919999,-0.32
565980000,565979998,-1.87
566040000,566040000,0.38
566100000,566100000,0.42
566160000,566159999,-0.15
566220000,566219999,-0.13
566280000,566279999,-0.10
566340000,566339999,-0.05
566400000,566399996,-3.36
566460000,566460005,5.29
566520000,566519999,-0.56
566580000,566579999,-0.46
566640000,566639999,-0.16
566700000,566699999,-0.35
566760000,566759999,-0.21
566820000,566819999,-0.19
566880000,566880000,0.34
566940000,566940000,0.43
567000000,566999999,-0.08
567060000,567060000,0.37
567120000,567120000,0.09
567180000,567179999,-0.17
567240000,567240001,1.28
567300000,567300006,6.23
567360000,567359998,-1.18
567420000,567419998,-1.08
567480000,567479999,-0.76
567540000,567540006,6.06
567600000,567599998,-1.69
567660000,567659998,-1.54
567720000,567719998,-1.14
567780000,567779999,-0.85
567840000,567839999,-0.78
567900000,567899999,-0.40
567960000,567959999,-0.24
568020000,568019999,-0.41
568080000,568080000,0.51
568140000,568140010,10.17
568200000,568200003,3.56
568260000,568259997,-2.84
568320000,568319997,-2.22
568380000,568379998,-1.61
568440000,568439998,-1.28
568500000,568499998,-1.10
568560000,568559999,-0.79
568620000,568619999,-0.58
568680000,568679999,-0.44
568740000,568739999,-0.49
568800000,568799999,-0.31
568860000,568859996,-3.22
568920000,568920000,0.86
568980000,568979997,-2.75
569040000,569040001,1.29
569100000,569100001,1.36
569160000,569160000,0.54
569220000,569220009,9.10
569280000,569279998,-1.46
569340000,569339999,-0.93
569400000,569400005,5.68
569460000,569459998,-1.72
569520000,569520000,0.12
569580000,569579997,-2.32
569640000,569640000,0.72
569700000,569699999,-0.82
569760000,569759998,-1.01
569820000,569819999,-0.58
569880000,569879999,-0.26
569940000,569939996,-3.58
570000000,570000020,20.92
570060000,570059996,-3.52
570120000,570119995,-4.38
570180000,570179997,-2.16
570240000,570239998,-1.67
570300000,570299998,-1.45
570360000,570359998,-1.01
570420000,570419999,-0.97
570480000,570480003,3.68
570540000,570539998,-1.44
570600000,570600003,3.56
570660000,570659998,-1.60
570720000,570719998,-1.53
570780000,570779998,-1.09
570840000,570839999,-0.76
570900000,570899999,-0.63
570960000,570959999,-0.63
571020000,571019999,-0.36
571080000,571079999,-0.43
571140000,571139999,-0.13
571200000,571199999,-0.03
571260000,571260000,0.35
571320000,571319999,-0.14
571380000,571380000,0.15
571440000,571439999,-0.04
571500000,571499999,-0.10
571560000,571559999,-0.05
571620000,571619999,-0.05
571680000,571679999,-0.05
571740000,571740000,0.51
571800000,571800000,0.16
571860000,571859999,-0.01
571920000,571920000,0.51
571980000,571979999,-0.12
572040000,572040000,0.17
572100000,572100000,0.18
572160000,572159999,-0.03
572220000,572220000,0.18
572280000,572280000,0.48
572340000,572340000,0.15
572400000,572400000,0.20
572460000,572460001,1.35
572520000,572519999,-0.13
572580000,572579999,-0.20
572640000,572640000,0.10
572700000,572699999,-0.15
572760000,572759999,-0.09
572820000,572820000,0.18
572880000,572880004,4.55
572940000,572939999,-0.44
573000000,572999999,-0.57
573060000,573059999,-0.28
573120000,573119999,-0.29
573180000,573180001,1.70
573240000,573240005,5.10
573300000,573299998,-1.24
573360000,573359998,-1.37
573420000,573419999,-0.98
573480000,573479999,-0.78
573540000,573539999,-0.62
573600000,573599999,-0.55
573660000,573659999,-0.36
573720000,573719999,-0.17
573780000,573779999,-0.18
573840000,573839999,-0.01
573900000,573900000,0.14
573960000,573959999,-0.16
574020000,574020000,0.16
574080000,574080000,0.51
574140000,574139999,-0.16
574200000,574199999,-0.13
574260000,574260000,0.70
574320000,574320005,5.15
574380000,574379998,-1.15
574440000,574439999,-0.66
574500000,574499999,-0.48
574560000,574559999,-0.81
574620000,574619999,-0.43
574680000,574679999,-0.29
574740000,574739999,-0.21
574800000,574800000,0.08
574860000,574859999,-0.28
574920000,574919997,-2.18
574980000,574980000,0.52
575040000,575040000,0.75
575100000,575100000,0.46
575160000,575160000,0.17
575220000,575219999,-0.01
575280000,575280002,2.48
575340000,575339999,-0.20
575400000,575399999,-0.34
575460000,575459999,-0.12
575520000,575519999,-0.02
575580000,575579999,-0.17
575640000,575639999,-0.11
575700000,575700000,0.14
575760000,575760000,0.12
575820000,575820000,0.24
575880000,575880000,0.18
575940000,575940000,0.13
576000000,575999999,-0.08
576060000,576060000,0.40
576120000,576120000,0.14
576180000,576180002,2.47
576240000,576239999,-0.24
576300000,576300002,2.78
576360000,576359999,-0.72
576420000,576419999,-0.75
576480000,576479999,-0.59
576540000,576539999,-0.42
576600000,576599999,-0.17
576660000,576660001,1.75
576720000,576719999,-0.40
576780000,576779999,-0.18
576840000,576840000,0.33
576900000,576899999,-0.11
576960000,576959999,-0.15
577020000,577019999,-0.15
577080000,577080000,0.09
577140000,577139999,-0.08
577200000,577200000,0.11
577260000,577259999,-0.16
577320000,577320000,0.30
577380000,577379999,-0.15
577440000,577440000,0.12
577500000,577500000,0.34
577560000,577559999,-0.14
577620000,577619999,-0.01
577680000,577680000,0.17
577740000,577740000,0.27
577800000,577800000,0.36
577860000,577860000,0.13
577920000,577920000,0.16
577980000,577980003,3.43
578040000,578039999,-0.45
578100000,578100004,4.48
578160000,578159998,-1.32
578220000,578219998,-1.09
578280000,578279999,-0.84
578340000,578339999,-0.46
578400000,578400005,5.04
578460000,578459999,-0.38
578520000,578520004,4.20
578580000,578580001,1.71
578640000,578639997,-2.70
578700000,578699997,-2.04
578760000,578759998,-1.45
578820000,578819998,-1.05
578880000,578879998,-1.02
578940000,578939999,-0.84
579000000,578999999,-0.36
579060000,579059999,-0.36
579120000,579119999,-0.25
579180000,579179999,-0.15
579240000,579239999,-0.09
579300000,579299999,-0.24
579360000,579360000,0.16
579420000,579419999,-0.09
579480000,579479999,-0.13
579540000,579539999,-0.08
579600000,579600000,0.32
579660000,579659999,-0.08
579720000,579720000,0.17
579780000,579780000,0.44
579840000,579840000,0.26
579900000,579900000,0.16
579960000,579960006,6.58
580020000,580019998,-1.05
580080000,580079999,-0.87
580140000,580140004,4.43
580200000,580199998,-1.51
580260000,580259998,-1.01
580320000,580319997,-2.37
580380000,580379999,-0.38
580440000,580439999,-0.29
580500000,580499999,-0.36
580560000,580559999,-0.11
580620000,580620003,3.93
580680000,580679999,-0.67
580740000,580739999,-0.78
580800000,580799999,-0.68
580860000,580860004,4.08
580920000,580919999,-0.96
580980000,580979999,-0.76
581040000,581039999,-0.82
581100000,581100010,10.26
581160000,581159994,-5.67
581220000,581219997,-2.74
581280000,581280005,5.64
581340000,581339998,-1.96
581400000,581399998,-1.86
581460000,581459998,-1.08
581520000,581519999,-0.86
581580000,581579999,-0.69
581640000,581639999,-0.19
581700000,581699998,-1.76
581760000,581759999,-0.12
581820000,581819999,-0.01
581880000,581879999,-0.11
581940000,581940000,0.40
582000000,581999999,-0.02
582060000,582060000,0.86
582120000,582119999,-0.01
582180000,582179999,-0.40
582240000,582239996,-3.12
582300000,582300001,1.43
582360000,582360006,6.59
582420000,582419996,-3.89
582480000,582480003,3.88
582540000,582539996,-3.87
582600000,582600000,0.64
582660000,582660010,10.40
582720000,582719997,-2.91
582780000,582779995,-4.79
582840000,582840005,5.50
582900000,582899998,-1.67
582960000,582960010,10.20
583020000,583019996,-3.12
583080000,583080000,0.45
583140000,583139997,-2.78
583200000,583200001,1.66
583260000,583259997,-2.45
583320000,583319998,-1.82
583380000,583379998,-1.40
583440000,583439998,-1.28
583500000,583499999,-0.90
583560000,583560000,0.58
583620000,583619998,-1.92
583680000,583679999,-0.14
583740000,583739999,-0.22
583800000,583799999,-0.31
583860000,583859996,-3.18
583920000,583920015,15.88
583980000,583979997,-2.34
584040000,584039994,-5.17
584100000,584099999,-0.79
